article,name,lang
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A5%E0%B8%B2%E0%B8%A7_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศลาว พ.ศ. 2563,th
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_L%C3%A0o,Đại dịch COVID-19 tại Lào,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%8C%97%E6%B5%B7%E9%81%93%E7%96%AB%E6%83%85,2019冠狀病毒病北海道疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%84%D9%8A%D8%B2_2020,جائحة فيروس كورونا في بليز 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D9%8A%D8%B1%D8%A7%D9%86_2020,جائحة فيروس كورونا في إيران 2020,ar
https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%9E%80%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,이란의 코로나바이러스감염증-19 범유행,ko
https://tr.wikipedia.org/wiki/%C4%B0ran%27da_2020_koronavir%C3%BCs_pandemisi,İran'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Iran,Đại dịch COVID-19 tại Iran,vi
https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%9F%BD%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,유럽의 코로나바이러스감염증-19 범유행,ko
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Evrop%C3%AB_2020,Pandemia e Koronavirusit në Evropë 2020,sq
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_ch%C3%A2u_%C3%82u,Đại dịch COVID-19 tại châu Âu,vi
https://ko.wikipedia.org/wiki/%EC%95%84%EC%8B%9C%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,아시아의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_ch%C3%A2u_%C3%81,Đại dịch COVID-19 tại châu Á,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%AF%D9%86%D9%85%D8%A7%D8%B1%D9%83_2020,جائحة فيروس كورونا في الدنمارك 2020,ar
https://ko.wikipedia.org/wiki/%EB%8D%B4%EB%A7%88%ED%81%AC%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,덴마크의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_%C4%90an_M%E1%BA%A1ch,Đại dịch COVID-19 tại Đan Mạch,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E4%B8%B9%E9%BA%A6%E7%96%AB%E6%83%85,2019冠狀病毒病丹麦疫情,zh
https://ko.wikipedia.org/wiki/%EB%B8%8C%EB%9D%BC%EC%A7%88%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,브라질의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Brasil,Đại dịch COVID-19 tại Brasil,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%A2%A8%E8%A5%BF%E5%93%A5%E7%96%AB%E6%83%85,2019冠状病毒病墨西哥疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%88%D8%B1%D9%8A%D8%A7_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9_2019%E2%80%9320,جائحة فيروس كورونا في كوريا الشمالية 2019–20,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E6%9C%9D%E9%AE%AE%E7%96%AB%E6%83%85,2019冠狀病毒病朝鮮疫情,zh
https://tr.wikipedia.org/wiki/Gine%27de_2020_koronavir%C3%BCs_pandemisi,Gine'de 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D8%A7%D8%B2%D8%A7%D8%AE%D8%B3%D8%AA%D8%A7%D9%86_2020,جائحة فيروس كورونا في كازاخستان 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Kazakhstan,Đại dịch COVID-19 tại Kazakhstan,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%81%D9%86%D8%B2%D9%88%D9%8A%D9%84%D8%A7_2020,جائحة فيروس كورونا في فنزويلا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Venezuela,Pandemia de enfermedad por coronavirus de 2020 en Venezuela,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A0%D0%B5%D1%81%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B5_%D0%9A%D0%BE%D1%81%D0%BE%D0%B2%D0%BE,Распространение COVID-19 в Республике Косово,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%BA%D9%88%D9%8A%D8%A7%D9%86%D8%A7_2020,جائحة فيروس كورونا في غويانا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Guyana,Pandemia de enfermedad por coronavirus de 2020 en Guyana,es
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Uruguay,Pandemia de enfermedad por coronavirus de 2020 en Uruguay,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D8%A7%D9%84%D8%AF%D9%8A%D9%81_2020,جائحة فيروس كورونا في المالديف 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Maldives,Đại dịch COVID-19 tại Maldives,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%88%D8%B1%D9%8A%D9%86%D8%A7%D9%85_2020,جائحة فيروس كورونا في سورينام 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Surinam,Pandemia de enfermedad por coronavirus de 2020 en Surinam,es
https://tr.wikipedia.org/wiki/Etiyopya%27da_2020_koronavir%C3%BCs_pandemisi,Etiyopya'da 2020 koronavirüs pandemisi,tr
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ir%C3%A1n,Pandemia de enfermedad por coronavirus de 2020 en Irán,es
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Iran,Pandemi koronavirus di Iran,id
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7_2020,جائحة فيروس كورونا في أوروبا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Europa,Pandemia de enfermedad por coronavirus de 2020 en Europa,es
https://tr.wikipedia.org/wiki/Avrupa%27da_2020_koronavir%C3%BCs_pandemisi,Avrupa'da 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%AC%A7%E6%B4%B2%E7%96%AB%E6%83%85,2019冠状病毒病欧洲疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A2%D8%B3%D9%8A%D8%A7_2019%E2%80%9320,جائحة فيروس كورونا في آسيا 2019–20,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020_en_Asia,Pandemia de enfermedad por coronavirus de 2019-2020 en Asia,es
https://ml.wikipedia.org/wiki/%E0%B4%8F%E0%B4%B7%E0%B5%8D%E0%B4%AF%E0%B4%AF%E0%B4%BF%E0%B4%B2%E0%B5%86_2020_%E0%B4%95%E0%B5%8A%E0%B4%B1%E0%B5%8B%E0%B4%A3_%E0%B4%B5%E0%B5%88%E0%B4%B1%E0%B4%B8%E0%B5%8D_%E0%B4%AA%E0%B4%BE%E0%B5%BB%E0%B4%A1%E0%B5%86%E0%B4%AE%E0%B4%BF%E0%B4%95%E0%B5%8D,ഏഷ്യയിലെ 2020 കൊറോണ വൈറസ് പാൻഡെമിക്,ml
https://tl.wikipedia.org/wiki/Pandemya_ng_COVID-19_sa_Asya_noong_2020,Pandemya ng COVID-19 sa Asya noong 2020,tl
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E4%BA%9E%E6%B4%B2%E7%96%AB%E6%83%85,2019冠狀病毒病亞洲疫情,zh
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Brasil,Pandemia de enfermedad por coronavirus de 2020 en Brasil,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%91%D1%80%D0%B0%D0%B7%D0%B8%D0%BB%D0%B8%D0%B8,Распространение COVID-19 в Бразилии,ru
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%B7%B4%E8%A5%BF%E7%96%AB%E6%83%85,2019冠狀病毒病巴西疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%85%D9%83%D8%B3%D9%8A%D9%83_2020,جائحة فيروس كورونا في المكسيك 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_M%C3%A9xico,Pandemia de enfermedad por coronavirus de 2020 en México,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%9C%D0%B5%D0%BA%D1%81%D0%B8%D0%BA%D0%B5,Распространение COVID-19 в Мексике,ru
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%81%E0%B8%8B%E0%B8%B4%E0%B9%82%E0%B8%81_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศเม็กซิโก พ.ศ. 2563,th
https://es.wikipedia.org/wiki/Pandemia_de_coronavirus_del_2020_en_Corea_del_Norte,Pandemia de coronavirus del 2020 en Corea del Norte,es
https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%84%A0%EB%AF%BC%EC%A3%BC%EC%A3%BC%EC%9D%98%EC%9D%B8%EB%AF%BC%EA%B3%B5%ED%99%94%EA%B5%AD%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,조선민주주의인민공화국의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%9A%D0%9D%D0%94%D0%A0,Распространение COVID-19 в КНДР,ru
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5%E0%B9%80%E0%B8%AB%E0%B8%99%E0%B8%B7%E0%B8%AD_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศเกาหลีเหนือ พ.ศ. 2563,th
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Tri%E1%BB%81u_Ti%C3%AAn,Đại dịch COVID-19 tại Triều Tiên,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%88%D9%82%D9%8A%D8%A7%D9%86%D9%88%D8%B3%D9%8A%D8%A7_2020,جائحة فيروس كورونا في أوقيانوسيا 2020,ar
https://ko.wikipedia.org/wiki/%EC%98%A4%EC%84%B8%EC%95%84%EB%8B%88%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,오세아니아의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_ch%C3%A2u_%C4%90%E1%BA%A1i_D%C6%B0%C6%A1ng,Đại dịch COVID-19 tại châu Đại Dương,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%8A%D8%A8%D9%88%D8%AA%D9%8A_2020,جائحة فيروس كورونا في جيبوتي 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Djibouti,Đại dịch COVID-19 tại Djibouti,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Kyrgyzstan,Đại dịch COVID-19 tại Kyrgyzstan,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Fiji,Đại dịch COVID-19 tại Fiji,vi
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_El_Salvador,Pandemia de enfermedad por coronavirus de 2020 en El Salvador,es
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_El_Salvador,Đại dịch COVID-19 tại El Salvador,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B2%D8%A7%D9%85%D8%A8%D9%8A%D8%A7_2020,جائحة فيروس كورونا في زامبيا 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Zambia,Đại dịch COVID-19 tại Zambia,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Nicaragua,Đại dịch COVID-19 tại Nicaragua,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%85%D9%88%D8%B1%D9%8A%D8%B4%D9%8A%D9%88%D8%B3_2020,جائحة فيروس كورونا في موريشيوس 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Mauritius,Đại dịch COVID-19 tại Mauritius,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%86%D8%BA%D9%88%D9%84%D8%A7_2020,جائحة فيروس كورونا في أنغولا 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D8%B2%D8%B1_%D8%A7%D9%84%D9%83%D9%86%D8%A7%D8%B1%D9%8A_2020,جائحة فيروس كورونا في جزر الكناري 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B1%D8%A3%D8%B3_%D8%A7%D9%84%D8%A3%D8%AE%D8%B6%D8%B1_2020,جائحة فيروس كورونا في الرأس الأخضر 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AA%D8%B4%D8%A7%D8%AF_2020,جائحة فيروس كورونا في تشاد 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%86%D9%8A%D8%AC%D8%B1_2020,جائحة فيروس كورونا في النيجر 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%88%D8%B1%D9%83%D9%8A%D9%86%D8%A7_%D9%81%D8%A7%D8%B3%D9%88_2020,جائحة فيروس كورونا في بوركينا فاسو 2020,ar
https://tr.wikipedia.org/wiki/Burkina_Faso%27da_2020_koronavir%C3%BCs_pandemisi,Burkina Faso'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Burkina_Faso,Đại dịch COVID-19 tại Burkina Faso,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%B8%83%E5%9F%BA%E7%BA%B3%E6%B3%95%E7%B4%A2%E7%96%AB%E6%83%85,2019冠状病毒病布基纳法索疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D9%88%D9%86_2020,جائحة فيروس كورونا في الغابون 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Gabon,Đại dịch COVID-19 tại Gabon,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8A%A0%E8%93%AC%E7%96%AB%E6%83%85,2019冠状病毒病加蓬疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8A%A0%E7%BA%B3%E7%96%AB%E6%83%85,2019冠状病毒病加纳疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Guatemala,Đại dịch COVID-19 tại Guatemala,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Saint_Vincent_v%C3%A0_Grenadines,Đại dịch COVID-19 tại Saint Vincent và Grenadines,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9C%A3%E6%96%87%E6%A3%AE%E7%89%B9%E5%92%8C%E6%A0%BC%E6%9E%97%E7%BA%B3%E4%B8%81%E6%96%AF%E7%96%AB%E6%83%85,2019冠状病毒病圣文森特和格林纳丁斯疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Trinidad_v%C3%A0_Tobago,Đại dịch COVID-19 tại Trinidad và Tobago,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%89%B9%E7%AB%8B%E5%B0%BC%E8%BE%BE%E5%92%8C%E5%A4%9A%E5%B7%B4%E5%93%A5%E7%96%AB%E6%83%85,2019冠状病毒病特立尼达和多巴哥疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%A7%91%E7%89%B9%E8%BF%AA%E7%93%A6%E7%96%AB%E6%83%85,2019冠状病毒病科特迪瓦疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Kenya,Đại dịch COVID-19 tại Kenya,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%82%AF%E5%B0%BC%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病肯尼亚疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%88%9A%E6%9E%9C%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD%E7%96%AB%E6%83%85,2019冠状病毒病刚果民主共和国疫情,zh
